Country Name,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Arab World,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.47516436,50.8675987,50.24227492,47.45316981,47.37768318,47.09708454,47.08054775,46.92988916,46.48981471,45.64105516,45.50742786,45.19226061,44.57122519,43.85616205,43.22520757,42.45357982,41.94816516,41.38368255,40.70293203,40.01126157,39.8734131,39.51294338,39.21635208,37.95481099,38.10103128,37.76015214,37.61822692,37.41934252,37.34861574,37.18525658,37.13404073,37.07323113,37.06089971,
Arab World,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.983507332,7.589852368,7.234468132,6.926368655,6.678827597,6.454758755,6.18906251,5.964825176,5.769812415,5.601533766,5.454035545,5.286466001,5.137214964,5.031997406,4.884141746,4.77040621,4.692315745,4.611992355,4.653246504,4.425428797,4.438534667,4.404789311,4.568236385,4.510120881,4.327356591,4.205383453,3.877664627,3.812192334,3.786377535,3.449643251,3.235258649,3.239067461,3.079427202,
Arab World,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.457884589,,,,,,,,,,9.962614141,,,,,14.19867906,,,,10.12791305,,,,
Arab World,Number of deaths ages 15-19 years,SH.DTH.1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37182,36101,35682,35790,36803,37381,38048,38588,38900,38985,39039,39162,39201,39123,38974,38791,38754,38529,39645,38689,38866,40094,44524,45257,44270,45918,44207,44872,46252,43652,42233,42339,42426,
Arab World,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648947083,0.647936018,0.637764026,0.643400554,0.659059065,0.663578214,0.6581905,0.670145012,0.688153242,0.696878962,0.687004037,0.65289699,0.623626657,0.633724651,0.645476524,0.649508281,0.619877979,0.611683222,0.611759709,0.606032977,0.526954981,,,
Arab World,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.032866716,,5.021100044,,3.930559993,,4.22755003,,,,4.124774933,,,,,,,3.860209942,,,,
Arab World,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,30.76444054,30.41595078,30.6205101,30.00671959,30.42392921,30.50020981,29.5934391,29.24987984,28.54183006,29.37204933,29.89847946,30.54194069,31.08827019,31.66348076,31.8654995,32.38674164,32.63864899,32.26029968,32.71578979,32.90019989,32.79578018,33.81491852,34.08887863,34.25535965,34.48791122,34.66072083,34.97463989,35.66804123,35.82580948,36.32720184,37.32168961,38.41527176,38.97143936,38.88962173,39.02500916,39.76457977,40.39971161,40.81758881,41.16830826,41.68310165,42.39614868
Arab World,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,29.59020996,29.89063072,30.91184998,30.78681946,31.14052963,31.80480957,31.51107979,32.11463165,31.54962921,31.65662956,31.90728951,32.38360977,33.12165833,33.79708099,34.45925903,34.67248917,35.29832077,36.08544159,36.77019882,37.63127136,38.74403,38.98595047,39.65634918,40.03659058,40.4107399,40.69530106,41.02785873,41.2388916,42.06100082,42.89416885,42.71199036,42.88676071,43.26723862,43.92679977,44.23847961,44.83414078,45.17087173,45.47418976,46.0156517,46.08494186,46.46389008,46.69018936,47.10477829,47.02251816,46.71973038,47.28031921,47.32775879,47.56560135,48.2061615,48.46876144,48.62549973,48.7358284,49.24061966,49.44602966
Arab World,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.67636871,84.15579987,85.32811737,87.78031158,87.87194061,85.73121643,88.22843933,91.78127289,87.44268036
Arab World,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.80262756,79.03946686,81.37960815,81.74765778,80.59413147,83.28022766,85.38851929,85.41681671,84.47698975,85.35679626,88.05879974,85.15657806
Arab World,Progression to secondary school (%),SE.SEC.PROG.ZS,,,,,,,,,,,,72.68005,72.09414,73.05481,75.28548,79.3036,75.82981,78.47501,70.85332,77.7382,79.00768,79.92212,82.21141,83.23208,82.48792,85.094,84.85634,84.93914,85.49878,87.2372,85.83101,88.52283,88.48546,88.77381,88.8839,88.79104,89.16258,89.18019,89.2055,90.3527,90.21805,91.44694,91.8274,91.83506,91.41852,90.62327,90.68009,90.66842,90.5528,90.52804,90.14646,89.71483,86.4415,86.94968,87.71369,88.19032,89.50132,90.15284,,,,,,
Arab World,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,25.63522,25.75968,25.8865,27.55121,28.04596,29.52034,31.18855,33.32262,35.40057,36.97815,38.09185,38.35971,39.87887,40.93627,42.11484,43.49402,45.30352,46.2808,46.51207,46.99447,49.53894,49.49954,48.18395,48.57591,50.28378,50.15599,50.05013,51.05404,52.41088,53.84579,55.15492,56.46022,57.20318,58.72127,60.58895,60.45304,60.13836,59.7538,60.77392,62.83868,62.80266,64.0549,63.93499,62.88557,63.70357,64.23228,64.72554,65.21272,65.6165,,,,,
Arab World,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,17.97596931,18.05719948,18.55837059,19.40611076,20.22179985,21.22435951,22.81402969,24.75016022,26.32191086,27.73200035,28.9914608,30.21130943,31.94072914,33.33222961,34.75239182,36.34915161,38.24731064,39.34613037,40.01779175,40.8935318,43.93368912,44.56200027,44.4467392,45.37498093,47.32981873,47.985569,48.00028992,49.51860046,51.58567047,53.27959061,54.72808838,56.27801895,57.7038002,59.85094833,61.43637848,61.80020142,61.82339096,60.88962936,61.12279129,62.55760956,63.57110977,66.08985901,66.44094849,64.70826721,65.3094635,66.0622406,66.53518677,67.13529968,67.47979736,67.77490234,67.88430786,68.61235046,70.04638672,69.63635254
Arab World,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.64158,14.22229,13.29838,12.9214,13.07663,13.20143,13.25397,13.44778,13.60084,14.18637,14.44809,14.03529,13.46965,12.77224,12.27448,11.71826,12.0762,12.34899,12.30516,12.37946,12.46555,12.49049,12.25572,12.59088,12.62595,,,,,
Arab World,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,4388472,4483918,4746154,5049850,5317851,5832204,6346965,6862970,7457357,7967015,8463704,8967598,9520236,10000000,10600000,11200000,11900000,12500000,12900000,13200000,14500000,14600000,14700000,15000000,15900000,16300000,16800000,17600000,18500000,19300000,20100000,20900000,21600000,23200000,24100000,24500000,24900000,25600000,26100000,27000000,27600000,28500000,28900000,28300000,28100000,28400000,28700000,29200000,29800000,,,,,
Arab World,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,Lower secondary school starting age (years),SE.SEC.AGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.28387,72.19401,73.55228,75.17481,76.51463,77.32907,77.94774,79.10946,79.58348,80.44079,82.21837,82.24648,83.55279,83.44254,84.11878,83.21839,83.34494,83.18996,83.82028,83.99478,84.25278,,,,,
Arab World,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.02890778,93.66452789,91.63271332,90.22608948,89.99002075,90.42381287,89.50192261,87.1232605,82.1206665,82.51883698,82.78230286,82.01650238,81.57639313,82.12834167,82.5302887,81.15309906,80.51994324,82.21891022,82.7455368,81.2177887
Arab World,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,11.87074,12.15201,12.57965,11.62646,11.64774,12.08284,12.23217,12.13885,11.96706,12.22845,12.31773,12.79872,12.13174,11.97237,12.09791,10.74535,10.36656,10.7665,10.36647,10.09434,10.3971,10.49106,10.52573,10.35861,10.22488,10.13127,9.93182,10.13853,10.44397,9.88129,10.25564,9.60695,9.06792,8.63307,8.05063,7.73101,8.17549,8.30787,8.16666,8.34228,7.92122,7.7151,7.36224,7.6296,7.72371,7.31461,7.47633,7.26285,7.12273,,,,,
Arab World,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,,,,,,,,,,,,71.14087677,72.42445374,72.24620056,72.54978943,73.99333954,73.67059326,74.25556183,73.27493286,74.85540009,75.69869995,77.24166107,77.68009949,78.86405182,79.45596313,81.33016968,81.56790924,82.23232269,79.10119629,80.75444794,81.52876282,81.56141663,81.92401886,82.48467255,81.98210144,82.06819153,82.15100861,81.53127289,81.89523315,82.28492737,82.1912384,81.35066986,81.65940857,80.80563354,79.41764832,79.01030731,80.45789337,81.07752991,81.78340912,83.292099,83.4796524,83.69901276,75.25679779,76.32920837,77.09744263,80.71121216,81.75956726,82.46755981,82.68502045,83.22586823,83.16351318,85.21115112,,
Arab World,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,,,,,,,,,,,7.860640049,7.784930229,7.546090126,7.175690174,6.811629772,6.237349987,5.936610222,5.33867979,4.940579891,4.505209923,4.365260124,4.198359966,4.199979782,4.136390209,4.686800003,4.457499981,4.294579983,4.43076992,4.428860188,4.671030045,5.019889832,4.942500114,5.140910149,5.251599789,5.42414999,5.27489996,5.627319813,5.601170063,5.678619862,5.839220047,6.059800148,6.353479862,6.466619968,6.590579987,6.602650166,6.829370022,7.220749855,7.614099979,7.88767004,8.247030258,8.539669991,8.582039833,9.170949936,9.708100319,9.945409775,10.45680046,10.75094986,10.99577999,11.02019024,11.10208988,11.00669003,10.44322014,10.57678032,10.69923973
Arab World,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.74614,66.56709,67.15859,68.22904,71.2017,71.47778,71.57048,71.67339,71.60903,71.9982,71.63293,71.76046,73.61614,74.28022,74.86287,75.12907,75.70396,,,,,,,,,
Arab World,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,44.66827,44.61006,45.90615,47.05359,47.55197,49.33274,50.87216,51.94379,52.87928,55.2264,56.78126,57.52132,58.28564,59.25484,60.59346,61.37404,62.64116,64.07296,65.22261,65.35466,66.16068,67.12508,63.49232,64.21807,67.38675,66.00638,69.13606,69.51657,,71.25089,72.17208,73.59948,74.82221,75.51832,76.23106,76.7082,77.17461,78.62129,79.69968,79.89748,81.34995,81.39816,,81.617,81.5384,,81.91049,81.75467,82.10073,,,,,
Arab World,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,,,,,,,,,,,,,58.66517,59.74607,56.68494,60.77675,64.76317,64.92667,64.36326,73.19177,68.6904,67.71838,69.5893,70.89357,72.28229,72.31546,75.53075,75.51141,73.93239,73.94963,74.58936,75.71285,76.14473,76.79098,77.91316,78.07904,79.27419,79.61373,81.58948,85.02563,86.5464,87.01084,90.1073,89.45976,90.84183,92.74723,93.66429,95.26777,96.16787,95.67139,96.29583,96.6885,97.35661,96.21512,96.95838,96.29388,95.93212,95.52034,94.70981,,,,,
Arab World,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,,,,,,,,,31.30673,31.23792,31.17206,31.20517,31.05682,31.07902,30.7193,30.18095,29.96131,29.92785,29.49813,29.12599,28.75722,27.68637,27.38856,26.57015,26.15051,25.75239,25.63145,22.64261,24.0697,24.04182,23.53131,23.0639,23.57823,22.95187,23.19249,22.43882,22.56369,22.90516,22.39068,21.96937,21.79427,21.52564,21.24495,21.59226,21.34929,21.25952,20.90504,21.02566,21.05971,20.36261,19.47213,19.21687,19.41851,19.56773,20.02351,20.62693,20.78495,,,,,
Arab World,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,61.59593964,61.54837036,60.93944168,62.04639053,62.62580872,66.18450165,67.71237946,69.85855103,69.43904877,64.02406311,66.23518372,69.61630249,69.42632294,69.98960114,71.92365265,75.85355377,74.33792114,73.54402161,74.16619873,74.48278046,75.77851868,75.64624023,76.23882294,76.21993256,76.73294067,77.37679291,78.12854004,78.55207825,79.29245758,79.99121857,79.59844971,80.61882019,80.75060272,82.31941223,83.81481171,85.35736847,83.09647369,84.79064178,86.81977081,85.16880798,86.67272186,86.55388641,87.43450165,82.6149826,83.04905701,82.45001984,82.0329895,82.02321625,82.91818237,83.30139923,84.38381958,84.82733154,85.56999969,87.0063324
Arab World,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.50697327,98.02957153,91.48406982,98.66126251,94.73665619,78.05779266,,,86.56124115,84.43554688,82.86808014,86.93009186,86.92733002,88.25868225,92.45259094,96.37212372,94.85900879,87.83397675,85.7195282,
Arab World,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,,,,,,,,,,,9.750809669,9.671010017,9.564990044,9.500880241,9.352800369,9.666799545,10.18537045,10.55447006,10.50059032,10.82553959,11.10000038,11.62631035,11.74141979,11.92949963,12.19758034,12.5704298,12.49553967,12.62090969,12.47441959,12.81978035,12.75778961,12.87693977,12.91963959,13.09619999,13.29018021,13.4446497,13.74351978,13.92278957,14.19511986,13.9917202,14.41948032,14.37705994,14.6273098,15.05070019,15.53227043,16.24769974,18.14217949,18.12816048,19.71291924,22.66387939,23.15707016,23.2303009,23.88171959,24.1138401,26.38940048,26.87330055,26.88422966,27.12811089,27.1865406,27.77190971,28.24979973,,,
Arab World,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,,,,,,,,,,,0.561550021,0.564949989,0.555350006,0.553489983,0.555159986,0.556729972,0.563210011,0.53836,0.538980007,0.561600029,0.5722,0.581269979,0.587759972,0.597190022,0.60323,0.621529996,0.608609974,0.609529972,0.660589993,0.686290026,0.718309999,0.746810019,0.752960026,0.77155,0.772729993,0.786539972,0.798969984,0.810819983,0.838159978,0.86172998,0.890600026,0.90237999,0.925949991,0.967369974,0.952189982,0.978839993,1.01473999,0.97578001,1.048830032,1.047690034,1.046560049,1.089130044,1.077679992,1.067070007,1.066470027,1.079660058,1.103780031,1.082209945,1.09897995,1.096729994,1.082119942,1.076820016,1.100350022,1.083580017
Arab World,"Compulsory education, duration (years)",SE.COM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Arab World,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,62.35253906,62.73321152,63.33182907,64.08460999,64.98181152,65.65415192,66.83651733,67.97692871,69.07659149,70.09494019,71.12561035,72.17854309,73.30383301,74.62615204,75.69454193,75.38424683,76.24072266,77.14183807,78.09221649,79.02153778,79.77651978,80.5431366,81.23448944,82.05300903,82.76274872,83.86834717,84.52797699,84.90261078,83.49822998,84.41886139,85.24298096,82.7206192,83.20761108,83.960289,85.03819275,85.7600174,85.92566681,86.10385132,84.69624329,85.01940155,85.29405212,85.5621109,85.85220337,86.18074036,86.39321136,86.58056641
Arab World,Regulatory Quality: Standard Error,RQ.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,Regulatory Quality: Number of Sources,RQ.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,428.8813682,432.7141363,462.5153658,478.3860423,501.4819422,540.723339,576.2138212,640.7795342,741.1709794,804.0382176,894.7719927,965.4693316,1008.864201,1001.181695,1026.49732,1042.299377,1095.225605,1155.910853,1181.773603,1087.396507,1102.992665,1186.28508,1232.710603,1271.481266,1270.797522,1290.855346,1308.195898,1295.117053,1277.498343,1275.486136,1337.618898,1370.063975,1359.383531,1405.563107,1458.139149,1522.782807,1551.29888,1631.564531,1675.315395,1740.661467,1705.96422,1799.691579,1750.996667,1917.471423,,,,,,,,,
Arab World,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,82.24651922,83.05676982,84.6192628,85.51937007,85.79917066,86.85521858,87.51701231,88.77404858,90.28759986,91.3723233,91.57370409,92.24483063,93.26320586,93.38499004,92.87900068,93.41555509,93.67183336,94.28902492,94.40860245,93.85562463,92.74238734,94.14939376,94.46996178,94.15898926,94.87096635,94.8639233,95.00692383,94.85585825,94.64784845,94.99382528,95.19902384,94.78076732,95.19202299,95.19132121,95.17014527,95.44927661,96.12584384,96.46673111,96.21598654,95.89111881,94.96438725,95.01932949,96.22709585,95.47834279,,,,,,,,,
Arab World,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.310032212,7.099634763,6.940068651,6.842387319,6.793669119,6.949617622,7.12857927,7.380813061,7.776540841,8.04501408,8.567939723,8.318209687,8.135376497,8.450558737,8.928866393,9.196768202,9.383661901,9.639700141,9.635958419,9.219822041,9.213697816,9.702853773,9.588625881,9.740269896,9.356993427,,,,,,,,,
Arab World,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.241521246,6.690711244,5.769018133,5.387481871,5.320985082,5.081062818,5.300068346,5.171465028,4.809929674,4.846387134,4.46423747,4.617561634,3.755548631,3.943509658,3.913530097,4.474439922,4.119493989,4.150216715,3.36273905,3.328485767,3.854009912,3.549765635,3.481218522,3.770384961,3.27807342,2.920701686,,,,,,,,
Arab World,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,9.098231752,9.2618336,9.192908505,9.087931881,9.739395092,10.76218969,10.4910525,10.0236644,10.27700226,9.94380845,12.069869,10.45710331,10.37326712,10.17824943,12.6113988,8.198881142,9.521701446,10.37541478,9.885439302,9.595228189,9.946571647,9.52891868,9.662014073,9.944348314,9.953060609,10.05259982,10.2455639,9.378422986,9.461642877,11.41644291,11.07482173,10.57465017,9.427655099,10.5246642,12.19406003,11.38167131,12.35921573,13.75479511,13.98558174,13.02979926,12.75395898,14.17483253,13.73308582,14.35983328,,,,,,,,,
Arab World,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.61177661,77.54125529,78.15640434,80.45866726,81.35479427,81.32362235,82.3422219,82.27952495,83.07676745,85.28439372,83.6267638,83.27556416,84.15972871,86.92150259,87.17269423,86.84786697,88.96162992,88.40677671,88.66164314,89.18617106,90.35106694,88.68984065,89.92899631,90.24177697,90.43409477,90.65451791,
Arab World,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.17957948,75.08277766,76.83285159,78.26913562,79.64188574,80.76547249,81.7714298,82.62787561,83.36373182,83.94959121,84.41643439,84.98004241,85.48355642,85.86880949,86.08214994,86.32116015,86.49115582,86.58376748,86.5238968,86.52712862,86.50309855,86.34776896,86.44991924,
Arab World,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,,,,,,,,,,,4586879977,4358969982,4646900008,10144760095,16343159762,21086749768,21268709511,23150260513,19909970187,20699570459,21983100221,21732279947,18586279745,16073449983,15189849789,16705069903,13280230022,12373330144,9060259971,8886360048,19795519804,17332609682,11828940120,10630240070,10642240072,7477209940,8123849997,8100339854,9122960046,7683079907,7444620152,8405949971,7765590065,11866480019,14134590195,34729689737,20139009983,20242460247,22682330471,14914899830,12650639998,13150420040,14234010033,21047370125,20538460060,21152599579,27913110104,29821979660,33487960175,30187009758,32811099686,37040410217,,
Arab World,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42240000.49,6909999.847,18079999.92,25309999.94,36679999.35,28409999.61,32150000.1,29369999.41,28299999.71,,,,699999.9881,289999.9917,,,,,,,,,,,,,,
Arab World,"Net official flows from UN agencies, WTO-ITC (current US$)",DT.NFL.WITC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32848.00053,,26686.00017,
Arab World,"Net official flows from UN agencies, UNWOMEN (current US$)",DT.NFL.UNWN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6694438.981,7952324.942,
Arab World,"Net official flows from UN agencies, UNIDO (current US$)",DT.NFL.UNIDO.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128703.5195,129073.6106,,
Arab World,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
